timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685870523408,7390,Login,200,OK,Load Test - Shippers 1-64,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7390,0,2
1685870523534,7264,Login,200,OK,Load Test - Shippers 1-98,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7264,0,2
1685870523551,7250,Login,200,OK,Load Test - Shippers 1-103,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7250,0,2
1685870523494,7308,Login,200,OK,Load Test - Shippers 1-91,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7308,0,2
1685870523645,7160,Login,200,OK,Load Test - Shippers 1-122,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7160,0,2
1685870523570,7238,Login,200,OK,Load Test - Shippers 1-107,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7238,0,2
1685870523387,7445,Login,200,OK,Load Test - Shippers 1-70,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7445,0,2
1685870523739,7478,Login,200,OK,Load Test - Shippers 1-116,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7478,0,2
1685870523586,7637,Login,200,OK,Load Test - Shippers 1-110,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7630,0,2
1685870523625,7599,Login,200,OK,Load Test - Shippers 1-93,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7590,0,1
1685870523568,7657,Login,200,OK,Load Test - Shippers 1-106,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7657,0,2
1685870523679,7570,Login,200,OK,Load Test - Shippers 1-104,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7570,0,1
1685870523556,7716,Login,200,OK,Load Test - Shippers 1-81,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7716,0,2
1685870523594,7689,Login,200,OK,Load Test - Shippers 1-89,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7688,0,2
1685870523605,7678,Login,200,OK,Load Test - Shippers 1-85,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7678,0,2
1685870523750,7536,Login,200,OK,Load Test - Shippers 1-143,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7536,0,1
1685870523692,7594,Login,200,OK,Load Test - Shippers 1-108,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7594,0,1
1685870523580,7707,Login,200,OK,Load Test - Shippers 1-88,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7707,0,2
1685870523651,7638,Login,200,OK,Load Test - Shippers 1-97,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7638,0,2
1685870523620,7669,Login,200,OK,Load Test - Shippers 1-92,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7669,0,2
1685870523635,7657,Login,200,OK,Load Test - Shippers 1-96,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7642,0,2
1685870523540,7755,Login,200,OK,Load Test - Shippers 1-99,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7755,0,2
1685870523691,7606,Login,200,OK,Load Test - Shippers 1-131,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7603,0,1
1685870523661,7642,Login,200,OK,Load Test - Shippers 1-101,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7641,0,4
1685870523413,7950,Login,200,OK,Load Test - Shippers 1-75,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7950,0,2
1685870523606,7757,Login,200,OK,Load Test - Shippers 1-114,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7757,0,2
1685870523653,7720,Login,200,OK,Load Test - Shippers 1-123,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7720,0,1
1685870523731,7893,Login,200,OK,Load Test - Shippers 1-139,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7892,0,1
1685870523724,7900,Login,200,OK,Load Test - Shippers 1-113,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,7899,0,1
1685870523757,8196,Login,200,OK,Load Test - Shippers 1-120,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8196,0,1
1685870523776,8193,Login,200,OK,Load Test - Shippers 1-124,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8193,0,2
1685870523875,8102,Login,200,OK,Load Test - Shippers 1-140,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8102,0,2
1685870523794,8186,Login,200,OK,Load Test - Shippers 1-151,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8186,0,2
1685870523836,8144,Login,200,OK,Load Test - Shippers 1-133,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8144,0,1
1685870523747,8235,Login,200,OK,Load Test - Shippers 1-142,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8235,0,3
1685870523876,8108,Login,200,OK,Load Test - Shippers 1-155,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8108,0,2
1685870523789,8198,Login,200,OK,Load Test - Shippers 1-150,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8198,0,3
1685870523791,8198,Login,200,OK,Load Test - Shippers 1-112,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8198,0,2
1685870523707,8283,Login,200,OK,Load Test - Shippers 1-134,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8283,0,2
1685870523861,8130,Login,200,OK,Load Test - Shippers 1-128,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8130,0,1
1685870523711,8284,Login,200,OK,Load Test - Shippers 1-135,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8284,0,1
1685870523779,8218,Login,200,OK,Load Test - Shippers 1-125,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8218,0,1
1685870523685,8314,Login,200,OK,Load Test - Shippers 1-130,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8314,0,2
1685870523451,8548,Login,200,OK,Load Test - Shippers 1-83,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8548,0,2
1685870523775,8224,Login,200,OK,Load Test - Shippers 1-147,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8217,0,1
1685870523699,8303,Login,200,OK,Load Test - Shippers 1-109,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8297,0,2
1685870523761,8243,Login,200,OK,Load Test - Shippers 1-121,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8243,0,2
1685870523771,8235,Login,200,OK,Load Test - Shippers 1-146,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8234,0,1
1685870523677,8329,Login,200,OK,Load Test - Shippers 1-105,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8329,0,2
1685870523630,8379,Login,200,OK,Load Test - Shippers 1-118,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8373,0,2
1685870523891,8120,Login,200,OK,Load Test - Shippers 1-171,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8113,0,5
1685870523565,8447,Login,200,OK,Load Test - Shippers 1-84,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8445,0,2
1685870523741,8275,Login,200,OK,Load Test - Shippers 1-117,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8273,0,2
1685870523507,8509,Login,200,OK,Load Test - Shippers 1-76,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8507,0,3
1685870523446,8570,Login,200,OK,Load Test - Shippers 1-82,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8569,0,2
1685870523726,8292,Login,200,OK,Load Test - Shippers 1-138,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8287,0,1
1685870523592,8427,Login,200,OK,Load Test - Shippers 1-111,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8424,0,2
1685870523846,8213,Login,200,OK,Load Test - Shippers 1-136,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8212,0,1
1685870523859,8233,Login,200,OK,Load Test - Shippers 1-137,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8232,0,1
1685870523816,8283,Login,200,OK,Load Test - Shippers 1-132,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8282,0,2
1685870523800,8355,Login,200,OK,Load Test - Shippers 1-129,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8353,0,1
1685870523831,8336,Login,200,OK,Load Test - Shippers 1-158,text,true,,1249,236,200,200,http://localhost:8080/api/authenticate,8336,0,1
