timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686090921721,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,15,0,0
1686090921739,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,12,0,0
1686090921755,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,12,0,0
1686090921773,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090921775,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,20,0,0
1686090921812,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,14,0,0
1686090921831,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,13,0,0
1686090921843,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,13,0,0
1686090921872,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090921874,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,24,0,0
1686090921908,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,15,0,0
1686090921926,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,17,0,0
1686090921931,21,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,20,0,0
1686090921970,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,19,0,0
1686090921974,22,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,21,0,0
1686090922001,13,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,12,0,0
1686090922020,14,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,13,0,0
1686090922029,16,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,16,0,0
1686090922068,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090922073,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090922090,16,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,16,0,0
1686090922111,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
1686090922121,28,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,27,0,0
1686090922172,29,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,28,0,0
1686090922181,35,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,35,0,0
1686090922182,37,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,36,0,0
1686090922219,20,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,19,0,0
1686090922227,23,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,23,0,0
1686090922281,18,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,17,0,0
1686090922296,24,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,24,0,0
1686090922297,25,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7475,973,5,5,http://localhost:8080/api/sells,25,0,0
1686090922319,27,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7475,973,5,5,http://localhost:8080/api/sells,26,0,0
1686090922328,31,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,7475,973,5,5,http://localhost:8080/api/sells,31,0,0
1686090922377,15,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,7475,973,5,5,http://localhost:8080/api/sells,14,0,0
1686090922399,19,Get Sell Request,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,7475,973,5,5,http://localhost:8080/api/sells,18,0,0
